STARTTRAVELDATE,STARTREGION,ENDREGION,NUMVISITS
2016-03-01 16:30:00,QUEENSTOWN_0,JURONG EAST_2,54
2016-03-01 16:30:00,QUEENSTOWN_0,JURONG WEST_0,74
2016-03-01 16:30:00,QUEENSTOWN_0,KALLANG_0,13
2016-03-01 16:30:00,QUEENSTOWN_0,MUSEUM_0,12
2016-03-01 16:30:00,QUEENSTOWN_0,NEWTON_0,7
2016-03-01 16:30:00,QUEENSTOWN_0,NOVENA_0,7
2016-03-01 16:30:00,QUEENSTOWN_0,ORCHARD_0,13
2016-03-01 16:30:00,QUEENSTOWN_0,OUTRAM_0,15
2016-03-01 16:30:00,QUEENSTOWN_0,PASIR RIS_1,10
2016-03-01 16:30:00,QUEENSTOWN_0,PIONEER_0,1
2016-03-01 16:30:00,QUEENSTOWN_0,PUNGGOL_0,12
2016-03-01 16:30:00,QUEENSTOWN_0,QUEENSTOWN_0,71
2016-03-01 16:30:00,QUEENSTOWN_0,ROCHOR_0,12
2016-03-01 16:30:00,QUEENSTOWN_0,SEMBAWANG_0,14
2016-03-01 16:30:00,QUEENSTOWN_0,SENGKANG_0,21
2016-03-01 16:30:00,QUEENSTOWN_0,SERANGOON_0,40
2016-03-01 16:30:00,QUEENSTOWN_0,SINGAPORE RIVER_0,1
2016-03-01 16:30:00,QUEENSTOWN_0,SUNGEI KADUT_0,4
2016-03-01 16:30:00,QUEENSTOWN_0,TAMPINES_0,26
2016-03-01 16:30:00,QUEENSTOWN_0,TANGLIN_0,6
2016-03-01 16:30:00,QUEENSTOWN_0,TOA PAYOH_0,20
2016-03-01 16:30:00,QUEENSTOWN_0,WOODLANDS_0,35
2016-03-01 16:30:00,QUEENSTOWN_0,YISHUN_0,23
2016-03-01 16:30:00,ROCHOR_0,ANG MO KIO_0,4
2016-03-01 16:30:00,ROCHOR_0,BEDOK_0,2
2016-03-01 16:30:00,ROCHOR_0,BISHAN_0,3
2016-03-01 16:30:00,ROCHOR_0,BUKIT BATOK_0,1
2016-03-01 16:30:00,ROCHOR_0,BUKIT MERAH_0,13
2016-03-01 16:30:00,ROCHOR_0,BUKIT PANJANG_0,10
2016-03-01 16:30:00,ROCHOR_0,BUKIT TIMAH_0,12
2016-03-01 16:30:00,ROCHOR_0,CHANGI_0,1
2016-03-01 16:30:00,ROCHOR_0,CLEMENTI_0,3
2016-03-01 16:30:00,ROCHOR_0,DOWNTOWN CORE_0,19
2016-03-01 16:30:00,ROCHOR_0,GEYLANG_0,9
2016-03-01 16:30:00,ROCHOR_0,HOUGANG_0,22
2016-03-01 16:30:00,ROCHOR_0,JURONG EAST_2,8
2016-03-01 16:30:00,ROCHOR_0,JURONG WEST_0,8
2016-03-01 16:30:00,ROCHOR_0,KALLANG_0,14
2016-03-01 16:30:00,ROCHOR_0,MUSEUM_0,17
2016-03-01 16:30:00,ROCHOR_0,NEWTON_0,14
2016-03-01 16:30:00,ROCHOR_0,ORCHARD_0,7
2016-03-01 16:30:00,ROCHOR_0,OUTRAM_0,40
2016-03-01 16:30:00,ROCHOR_0,PASIR RIS_1,2
2016-03-01 16:30:00,ROCHOR_0,PIONEER_0,1
2016-03-01 16:30:00,ROCHOR_0,PUNGGOL_0,13
2016-03-01 16:30:00,ROCHOR_0,QUEENSTOWN_0,11
2016-03-01 16:30:00,ROCHOR_0,ROCHOR_0,20
2016-03-01 16:30:00,ROCHOR_0,SENGKANG_0,30
2016-03-01 16:30:00,ROCHOR_0,SERANGOON_0,23
2016-03-01 16:30:00,ROCHOR_0,SINGAPORE RIVER_0,3
2016-03-01 16:30:00,ROCHOR_0,TAMPINES_0,1
2016-03-01 16:30:00,ROCHOR_0,TANGLIN_0,1
2016-03-01 16:30:00,ROCHOR_0,TOA PAYOH_0,9
2016-03-01 16:30:00,ROCHOR_0,WOODLANDS_0,7
2016-03-01 16:30:00,ROCHOR_0,YISHUN_0,1
2016-03-01 16:30:00,SEMBAWANG_0,ANG MO KIO_0,17
2016-03-01 16:30:00,SEMBAWANG_0,BEDOK_0,1
2016-03-01 16:30:00,SEMBAWANG_0,BISHAN_0,4
2016-03-01 16:30:00,SEMBAWANG_0,BUKIT BATOK_0,4
2016-03-01 16:30:00,SEMBAWANG_0,BUKIT MERAH_0,2
2016-03-01 16:30:00,SEMBAWANG_0,BUKIT PANJANG_0,1
2016-03-01 16:30:00,SEMBAWANG_0,CHOA CHU KANG_0,5
2016-03-01 16:30:00,SEMBAWANG_0,CLEMENTI_0,1
2016-03-01 16:30:00,SEMBAWANG_0,DOWNTOWN CORE_0,4
2016-03-01 16:30:00,SEMBAWANG_0,GEYLANG_0,2
2016-03-01 16:30:00,SEMBAWANG_0,JURONG EAST_2,2
2016-03-01 16:30:00,SEMBAWANG_0,JURONG WEST_0,3
2016-03-01 16:30:00,SEMBAWANG_0,KALLANG_0,4
2016-03-01 16:30:00,SEMBAWANG_0,MUSEUM_0,1
2016-03-01 16:30:00,SEMBAWANG_0,NEWTON_0,4
2016-03-01 16:30:00,SEMBAWANG_0,NOVENA_0,7
2016-03-01 16:30:00,SEMBAWANG_0,ORCHARD_0,6
2016-03-01 16:30:00,SEMBAWANG_0,OUTRAM_0,1
2016-03-01 16:30:00,SEMBAWANG_0,QUEENSTOWN_0,1
2016-03-01 16:30:00,SEMBAWANG_0,ROCHOR_0,2
2016-03-01 16:30:00,SEMBAWANG_0,SUNGEI KADUT_0,1
2016-03-01 16:30:00,SEMBAWANG_0,TAMPINES_0,1
2016-03-01 16:30:00,SEMBAWANG_0,TOA PAYOH_0,8
2016-03-01 16:30:00,SEMBAWANG_0,WOODLANDS_0,23
2016-03-01 16:30:00,SEMBAWANG_0,YISHUN_0,29
2016-03-01 16:30:00,SENGKANG_0,ANG MO KIO_0,2
2016-03-01 16:30:00,SENGKANG_0,BEDOK_0,3
2016-03-01 16:30:00,SENGKANG_0,BISHAN_0,4
2016-03-01 16:30:00,SENGKANG_0,BUKIT MERAH_0,7
2016-03-01 16:30:00,SENGKANG_0,CLEMENTI_0,1
2016-03-01 16:30:00,SENGKANG_0,DOWNTOWN CORE_0,17
2016-03-01 16:30:00,SENGKANG_0,GEYLANG_0,7
2016-03-01 16:30:00,SENGKANG_0,HOUGANG_0,34
2016-03-01 16:30:00,SENGKANG_0,JURONG EAST_2,4
2016-03-01 16:30:00,SENGKANG_0,JURONG WEST_0,3
2016-03-01 16:30:00,SENGKANG_0,KALLANG_0,2
2016-03-01 16:30:00,SENGKANG_0,MUSEUM_0,6
2016-03-01 16:30:00,SENGKANG_0,NEWTON_0,1
2016-03-01 16:30:00,SENGKANG_0,ORCHARD_0,3
2016-03-01 16:30:00,SENGKANG_0,OUTRAM_0,17
2016-03-01 16:30:00,SENGKANG_0,PUNGGOL_0,33
2016-03-01 16:30:00,SENGKANG_0,QUEENSTOWN_0,4
2016-03-01 16:30:00,SENGKANG_0,ROCHOR_0,15
2016-03-01 16:30:00,SENGKANG_0,SENGKANG_0,149
2016-03-01 16:30:00,SENGKANG_0,SERANGOON_0,25
2016-03-01 16:30:00,SENGKANG_0,SINGAPORE RIVER_0,1
2016-03-01 16:30:00,SENGKANG_0,TOA PAYOH_0,6
2016-03-01 16:30:00,SENGKANG_0,WOODLANDS_0,1
2016-03-01 16:30:00,SERANGOON_0,ANG MO KIO_0,6
2016-03-01 16:30:00,SERANGOON_0,BEDOK_0,8
2016-03-01 16:30:00,SERANGOON_0,BISHAN_0,22
2016-03-01 16:30:00,SERANGOON_0,BUKIT BATOK_0,3
2016-03-01 16:30:00,SERANGOON_0,BUKIT MERAH_0,8
2016-03-01 16:30:00,SERANGOON_0,BUKIT PANJANG_0,1
2016-03-01 16:30:00,SERANGOON_0,BUKIT TIMAH_0,6
2016-03-01 16:30:00,SERANGOON_0,CHANGI_0,4
2016-03-01 16:30:00,SERANGOON_0,CHOA CHU KANG_0,1
2016-03-01 16:30:00,SERANGOON_0,CLEMENTI_0,2
2016-03-01 16:30:00,SERANGOON_0,DOWNTOWN CORE_0,17
2016-03-01 16:30:00,SERANGOON_0,GEYLANG_0,10
2016-03-01 16:30:00,SERANGOON_0,HOUGANG_0,29
2016-03-01 16:30:00,SERANGOON_0,JURONG EAST_2,7
2016-03-01 16:30:00,SERANGOON_0,JURONG WEST_0,4
2016-03-01 16:30:00,SERANGOON_0,KALLANG_0,16
2016-03-01 16:30:00,SERANGOON_0,MUSEUM_0,5
2016-03-01 16:30:00,SERANGOON_0,NEWTON_0,1
2016-03-01 16:30:00,SERANGOON_0,NOVENA_0,4
2016-03-01 16:30:00,SERANGOON_0,ORCHARD_0,8
2016-03-01 16:30:00,SERANGOON_0,OUTRAM_0,17
2016-03-01 16:30:00,SERANGOON_0,PASIR RIS_1,1
2016-03-01 16:30:00,SERANGOON_0,PUNGGOL_0,26
2016-03-01 16:30:00,SERANGOON_0,QUEENSTOWN_0,14
2016-03-01 16:30:00,SERANGOON_0,ROCHOR_0,23
2016-03-01 16:30:00,SERANGOON_0,SEMBAWANG_0,8
2016-03-01 16:30:00,SERANGOON_0,SENGKANG_0,46
2016-03-01 16:30:00,SERANGOON_0,SERANGOON_0,8
2016-03-01 16:30:00,SERANGOON_0,SINGAPORE RIVER_0,4
2016-03-01 16:30:00,SERANGOON_0,SUNGEI KADUT_0,1
2016-03-01 16:30:00,SERANGOON_0,TAMPINES_0,2
2016-03-01 16:30:00,SERANGOON_0,TANGLIN_0,1
2016-03-01 16:30:00,SERANGOON_0,TOA PAYOH_0,26
2016-03-01 16:30:00,SERANGOON_0,WOODLANDS_0,12
2016-03-01 16:30:00,SERANGOON_0,YISHUN_0,11
2016-03-01 16:30:00,SINGAPORE RIVER_0,ANG MO KIO_0,1
2016-03-01 16:30:00,SINGAPORE RIVER_0,BEDOK_0,2
2016-03-01 16:30:00,SINGAPORE RIVER_0,BISHAN_0,1
2016-03-01 16:30:00,SINGAPORE RIVER_0,BUKIT MERAH_0,3
2016-03-01 16:30:00,SINGAPORE RIVER_0,BUKIT TIMAH_0,1
2016-03-01 16:30:00,SINGAPORE RIVER_0,CHOA CHU KANG_0,1
2016-03-01 16:30:00,SINGAPORE RIVER_0,DOWNTOWN CORE_0,4
2016-03-01 16:30:00,SINGAPORE RIVER_0,HOUGANG_0,5
2016-03-01 16:30:00,SINGAPORE RIVER_0,JURONG EAST_2,1
2016-03-01 16:30:00,SINGAPORE RIVER_0,KALLANG_0,5
2016-03-01 16:30:00,SINGAPORE RIVER_0,MUSEUM_0,2
2016-03-01 16:30:00,SINGAPORE RIVER_0,NOVENA_0,1
2016-03-01 16:30:00,SINGAPORE RIVER_0,ORCHARD_0,7
2016-03-01 16:30:00,SINGAPORE RIVER_0,OUTRAM_0,5
2016-03-01 16:30:00,SINGAPORE RIVER_0,PASIR RIS_1,1
2016-03-01 16:30:00,SINGAPORE RIVER_0,PUNGGOL_0,3
2016-03-01 16:30:00,SINGAPORE RIVER_0,QUEENSTOWN_0,4
2016-03-01 16:30:00,SINGAPORE RIVER_0,ROCHOR_0,7
2016-03-01 16:30:00,SINGAPORE RIVER_0,SENGKANG_0,8
2016-03-01 16:30:00,SINGAPORE RIVER_0,SERANGOON_0,8
2016-03-01 16:30:00,SINGAPORE RIVER_0,SINGAPORE RIVER_0,2
2016-03-01 16:30:00,SINGAPORE RIVER_0,SUNGEI KADUT_0,1
2016-03-01 16:30:00,SINGAPORE RIVER_0,TAMPINES_0,1
2016-03-01 16:30:00,SINGAPORE RIVER_0,TANGLIN_0,1
2016-03-01 16:30:00,SINGAPORE RIVER_0,TOA PAYOH_0,7
2016-03-01 16:30:00,SINGAPORE RIVER_0,WOODLANDS_0,2
2016-03-01 16:30:00,SUNGEI KADUT_0,ANG MO KIO_0,6
2016-03-01 16:30:00,SUNGEI KADUT_0,BEDOK_0,1
2016-03-01 16:30:00,SUNGEI KADUT_0,BUKIT BATOK_0,5
2016-03-01 16:30:00,SUNGEI KADUT_0,BUKIT MERAH_0,1
2016-03-01 16:30:00,SUNGEI KADUT_0,BUKIT PANJANG_0,3
2016-03-01 16:30:00,SUNGEI KADUT_0,BUKIT TIMAH_0,1
2016-03-01 16:30:00,SUNGEI KADUT_0,CHOA CHU KANG_0,10
2016-03-01 16:30:00,SUNGEI KADUT_0,CLEMENTI_0,2
2016-03-01 16:30:00,SUNGEI KADUT_0,DOWNTOWN CORE_0,1
2016-03-01 16:30:00,SUNGEI KADUT_0,GEYLANG_0,1
2016-03-01 16:30:00,SUNGEI KADUT_0,JURONG EAST_2,10
2016-03-01 16:30:00,SUNGEI KADUT_0,JURONG WEST_0,10
2016-03-01 16:30:00,SUNGEI KADUT_0,MUSEUM_0,1
2016-03-01 16:30:00,SUNGEI KADUT_0,PASIR RIS_1,1
2016-03-01 16:30:00,SUNGEI KADUT_0,QUEENSTOWN_0,1
2016-03-01 16:30:00,SUNGEI KADUT_0,SEMBAWANG_0,4
2016-03-01 16:30:00,SUNGEI KADUT_0,TOA PAYOH_0,3
2016-03-01 16:30:00,SUNGEI KADUT_0,WOODLANDS_0,13
2016-03-01 16:30:00,SUNGEI KADUT_0,YISHUN_0,10
2016-03-01 16:30:00,TAMPINES_0,ANG MO KIO_0,5
2016-03-01 16:30:00,TAMPINES_0,BEDOK_0,62
2016-03-01 16:30:00,TAMPINES_0,BISHAN_0,8
2016-03-01 16:30:00,TAMPINES_0,BUKIT BATOK_0,1
2016-03-01 16:30:00,TAMPINES_0,BUKIT MERAH_0,10
2016-03-01 16:30:00,TAMPINES_0,BUKIT PANJANG_0,1
2016-03-01 16:30:00,TAMPINES_0,BUKIT TIMAH_0,1
2016-03-01 16:30:00,TAMPINES_0,CHANGI_0,8
2016-03-01 16:30:00,TAMPINES_0,CHOA CHU KANG_0,3
2016-03-01 16:30:00,TAMPINES_0,CLEMENTI_0,4
2016-03-01 16:30:00,TAMPINES_0,DOWNTOWN CORE_0,40
2016-03-01 16:30:00,TAMPINES_0,GEYLANG_0,50
2016-03-01 16:30:00,TAMPINES_0,HOUGANG_0,3
2016-03-01 16:30:00,TAMPINES_0,JURONG EAST_2,5
2016-03-01 16:30:00,TAMPINES_0,JURONG WEST_0,12
2016-03-01 16:30:00,TAMPINES_0,KALLANG_0,16
2016-03-01 16:30:00,TAMPINES_0,MUSEUM_0,3
2016-03-01 16:30:00,TAMPINES_0,NEWTON_0,2
2016-03-01 16:30:00,TAMPINES_0,NOVENA_0,2
2016-03-01 16:30:00,TAMPINES_0,ORCHARD_0,12
2016-03-01 16:30:00,TAMPINES_0,OUTRAM_0,9
2016-03-01 16:30:00,TAMPINES_0,PASIR RIS_1,54
2016-03-01 16:30:00,TAMPINES_0,PIONEER_0,2
2016-03-01 16:30:00,TAMPINES_0,PUNGGOL_0,1
2016-03-01 16:30:00,TAMPINES_0,QUEENSTOWN_0,12
2016-03-01 16:30:00,TAMPINES_0,ROCHOR_0,3
2016-03-01 16:30:00,TAMPINES_0,SENGKANG_0,1
2016-03-01 16:30:00,TAMPINES_0,SERANGOON_0,7
2016-03-01 16:30:00,TAMPINES_0,TAMPINES_0,55
2016-03-01 16:30:00,TAMPINES_0,TANGLIN_0,1
2016-03-01 16:30:00,TAMPINES_0,TOA PAYOH_0,8
2016-03-01 16:30:00,TAMPINES_0,WOODLANDS_0,3
2016-03-01 16:30:00,TAMPINES_0,YISHUN_0,1
2016-03-01 16:30:00,TANGLIN_0,BEDOK_0,1
2016-03-01 16:30:00,TANGLIN_0,BISHAN_0,3
2016-03-01 16:30:00,TANGLIN_0,BUKIT BATOK_0,2
2016-03-01 16:30:00,TANGLIN_0,BUKIT MERAH_0,2
2016-03-01 16:30:00,TANGLIN_0,BUKIT TIMAH_0,10
2016-03-01 16:30:00,TANGLIN_0,DOWNTOWN CORE_0,5
2016-03-01 16:30:00,TANGLIN_0,GEYLANG_0,3
2016-03-01 16:30:00,TANGLIN_0,HOUGANG_0,4
2016-03-01 16:30:00,TANGLIN_0,JURONG WEST_0,3
2016-03-01 16:30:00,TANGLIN_0,KALLANG_0,2
2016-03-01 16:30:00,TANGLIN_0,MUSEUM_0,1
2016-03-01 16:30:00,TANGLIN_0,NEWTON_0,2
2016-03-01 16:30:00,TANGLIN_0,OUTRAM_0,2
2016-03-01 16:30:00,TANGLIN_0,PASIR RIS_1,1
2016-03-01 16:30:00,TANGLIN_0,PUNGGOL_0,1
2016-03-01 16:30:00,TANGLIN_0,QUEENSTOWN_0,10
2016-03-01 16:30:00,TANGLIN_0,ROCHOR_0,5
2016-03-01 16:30:00,TANGLIN_0,SEMBAWANG_0,1
2016-03-01 16:30:00,TANGLIN_0,SENGKANG_0,3
2016-03-01 16:30:00,TANGLIN_0,SERANGOON_0,3
2016-03-01 16:30:00,TANGLIN_0,TAMPINES_0,2
2016-03-01 16:30:00,TANGLIN_0,TANGLIN_0,2
2016-03-01 16:30:00,TANGLIN_0,TOA PAYOH_0,2
2016-03-01 16:30:00,TANGLIN_0,WOODLANDS_0,1
2016-03-01 16:30:00,TOA PAYOH_0,ANG MO KIO_0,37
2016-03-01 16:30:00,TOA PAYOH_0,BEDOK_0,8
2016-03-01 16:30:00,TOA PAYOH_0,BISHAN_0,34
2016-03-01 16:30:00,TOA PAYOH_0,BUKIT BATOK_0,6
2016-03-01 16:30:00,TOA PAYOH_0,BUKIT MERAH_0,15
2016-03-01 16:30:00,TOA PAYOH_0,BUKIT PANJANG_0,4
2016-03-01 16:30:00,TOA PAYOH_0,BUKIT TIMAH_0,4
2016-03-01 16:30:00,TOA PAYOH_0,CHANGI_0,1
2016-03-01 16:30:00,TOA PAYOH_0,CHOA CHU KANG_0,9
2016-03-01 16:30:00,TOA PAYOH_0,CLEMENTI_0,3
2016-03-01 16:30:00,TOA PAYOH_0,DOWNTOWN CORE_0,38
2016-03-01 16:30:00,TOA PAYOH_0,GEYLANG_0,16
2016-03-01 16:30:00,TOA PAYOH_0,HOUGANG_0,17
2016-03-01 16:30:00,TOA PAYOH_0,JURONG EAST_2,9
2016-03-01 16:30:00,TOA PAYOH_0,JURONG WEST_0,11
2016-03-01 16:30:00,TOA PAYOH_0,KALLANG_0,11
2016-03-01 16:30:00,TOA PAYOH_0,MUSEUM_0,11
2016-03-01 16:30:00,TOA PAYOH_0,NEWTON_0,12
2016-03-01 16:30:00,TOA PAYOH_0,NOVENA_0,28
2016-03-01 16:30:00,TOA PAYOH_0,ORCHARD_0,39
2016-03-01 16:30:00,TOA PAYOH_0,OUTRAM_0,12
2016-03-01 16:30:00,TOA PAYOH_0,PASIR RIS_1,2
2016-03-01 16:30:00,TOA PAYOH_0,PIONEER_0,3
2016-03-01 16:30:00,TOA PAYOH_0,PUNGGOL_0,15
2016-03-01 16:30:00,TOA PAYOH_0,QUEENSTOWN_0,13
2016-03-01 16:30:00,TOA PAYOH_0,ROCHOR_0,17
2016-03-01 16:30:00,TOA PAYOH_0,SEMBAWANG_0,13
2016-03-01 16:30:00,TOA PAYOH_0,SENGKANG_0,20
2016-03-01 16:30:00,TOA PAYOH_0,SERANGOON_0,46
2016-03-01 16:30:00,TOA PAYOH_0,SINGAPORE RIVER_0,6
2016-03-01 16:30:00,TOA PAYOH_0,SUNGEI KADUT_0,4
2016-03-01 16:30:00,TOA PAYOH_0,TAMPINES_0,12
2016-03-01 16:30:00,TOA PAYOH_0,TANGLIN_0,1
2016-03-01 16:30:00,TOA PAYOH_0,TOA PAYOH_0,25
2016-03-01 16:30:00,TOA PAYOH_0,WOODLANDS_0,32
2016-03-01 16:30:00,TOA PAYOH_0,YISHUN_0,32
2016-03-01 16:30:00,WOODLANDS_0,ANG MO KIO_0,38
2016-03-01 16:30:00,WOODLANDS_0,BEDOK_0,1
2016-03-01 16:30:00,WOODLANDS_0,BISHAN_0,9
2016-03-01 16:30:00,WOODLANDS_0,BUKIT BATOK_0,7
2016-03-01 16:30:00,WOODLANDS_0,BUKIT MERAH_0,5
2016-03-01 16:30:00,WOODLANDS_0,BUKIT PANJANG_0,2
2016-03-01 16:30:00,WOODLANDS_0,CHANGI_0,1
2016-03-01 16:30:00,WOODLANDS_0,CHOA CHU KANG_0,46
2016-03-01 16:30:00,WOODLANDS_0,CLEMENTI_0,12
2016-03-01 16:30:00,WOODLANDS_0,DOWNTOWN CORE_0,17
2016-03-01 16:30:00,WOODLANDS_0,GEYLANG_0,5
2016-03-01 16:30:00,WOODLANDS_0,HOUGANG_0,1
2016-03-01 16:30:00,WOODLANDS_0,JURONG EAST_2,24
2016-03-01 16:30:00,WOODLANDS_0,JURONG WEST_0,24
2016-03-01 16:30:00,WOODLANDS_0,KALLANG_0,3
2016-03-01 16:30:00,WOODLANDS_0,MUSEUM_0,5
2016-03-01 16:30:00,WOODLANDS_0,NEWTON_0,8
2016-03-01 16:30:00,WOODLANDS_0,NOVENA_0,3
2016-03-01 16:30:00,WOODLANDS_0,ORCHARD_0,6
2016-03-01 16:30:00,WOODLANDS_0,OUTRAM_0,3
2016-03-01 16:30:00,WOODLANDS_0,PIONEER_0,1
2016-03-01 16:30:00,WOODLANDS_0,PUNGGOL_0,1
2016-03-01 16:30:00,WOODLANDS_0,QUEENSTOWN_0,8
2016-03-01 16:30:00,WOODLANDS_0,ROCHOR_0,4
2016-03-01 16:30:00,WOODLANDS_0,SEMBAWANG_0,33
2016-03-01 16:30:00,WOODLANDS_0,SERANGOON_0,7
2016-03-01 16:30:00,WOODLANDS_0,SINGAPORE RIVER_0,1
2016-03-01 16:30:00,WOODLANDS_0,SUNGEI KADUT_0,4
2016-03-01 16:30:00,WOODLANDS_0,TANGLIN_0,1
2016-03-01 16:30:00,WOODLANDS_0,TOA PAYOH_0,18
2016-03-01 16:30:00,WOODLANDS_0,WOODLANDS_0,63
2016-03-01 16:30:00,WOODLANDS_0,YISHUN_0,57
2016-03-01 16:30:00,YISHUN_0,ANG MO KIO_0,32
2016-03-01 16:30:00,YISHUN_0,BEDOK_0,4
2016-03-01 16:30:00,YISHUN_0,BISHAN_0,17
2016-03-01 16:30:00,YISHUN_0,BUKIT BATOK_0,6
2016-03-01 16:30:00,YISHUN_0,BUKIT MERAH_0,3
2016-03-01 16:30:00,YISHUN_0,BUKIT TIMAH_0,3
2016-03-01 16:30:00,YISHUN_0,CHANGI_0,1
2016-03-01 16:30:00,YISHUN_0,CHOA CHU KANG_0,15
2016-03-01 16:30:00,YISHUN_0,CLEMENTI_0,3
2016-03-01 16:30:00,YISHUN_0,DOWNTOWN CORE_0,16
2016-03-01 16:30:00,YISHUN_0,GEYLANG_0,6
2016-03-01 16:30:00,YISHUN_0,HOUGANG_0,2
2016-03-01 16:30:00,YISHUN_0,JURONG EAST_2,9
2016-03-01 16:30:00,YISHUN_0,JURONG WEST_0,6
2016-03-01 16:30:00,YISHUN_0,KALLANG_0,4
2016-03-01 16:30:00,YISHUN_0,MUSEUM_0,4
2016-03-01 16:30:00,YISHUN_0,NEWTON_0,6
2016-03-01 16:30:00,YISHUN_0,NOVENA_0,3
2016-03-01 16:30:00,YISHUN_0,ORCHARD_0,20
2016-03-01 16:30:00,YISHUN_0,OUTRAM_0,5
2016-03-01 16:30:00,YISHUN_0,PIONEER_0,2
2016-03-01 16:30:00,YISHUN_0,QUEENSTOWN_0,6
2016-03-01 16:30:00,YISHUN_0,ROCHOR_0,3
2016-03-01 16:30:00,YISHUN_0,SEMBAWANG_0,30
2016-03-01 16:30:00,YISHUN_0,SERANGOON_0,4
2016-03-01 16:30:00,YISHUN_0,SINGAPORE RIVER_0,1
2016-03-01 16:30:00,YISHUN_0,SUNGEI KADUT_0,2
2016-03-01 16:30:00,YISHUN_0,TAMPINES_0,2
2016-03-01 16:30:00,YISHUN_0,TOA PAYOH_0,24
2016-03-01 16:30:00,YISHUN_0,WOODLANDS_0,70
2016-03-01 16:30:00,YISHUN_0,YISHUN_0,13
2016-03-01 17:00:00,ANG MO KIO_0,ANG MO KIO_0,15
2016-03-01 17:00:00,ANG MO KIO_0,BEDOK_0,7
2016-03-01 17:00:00,ANG MO KIO_0,BISHAN_0,35
2016-03-01 17:00:00,ANG MO KIO_0,BUKIT BATOK_0,9
2016-03-01 17:00:00,ANG MO KIO_0,BUKIT MERAH_0,12
2016-03-01 17:00:00,ANG MO KIO_0,BUKIT PANJANG_0,2
2016-03-01 17:00:00,ANG MO KIO_0,BUKIT TIMAH_0,6
2016-03-01 17:00:00,ANG MO KIO_0,CHOA CHU KANG_0,33
2016-03-01 17:00:00,ANG MO KIO_0,CLEMENTI_0,8
2016-03-01 17:00:00,ANG MO KIO_0,DOWNTOWN CORE_0,22
2016-03-01 17:00:00,ANG MO KIO_0,GEYLANG_0,10
2016-03-01 17:00:00,ANG MO KIO_0,HOUGANG_0,3
2016-03-01 17:00:00,ANG MO KIO_0,JURONG EAST_2,24
2016-03-01 17:00:00,ANG MO KIO_0,JURONG WEST_0,20
2016-03-01 17:00:00,ANG MO KIO_0,KALLANG_0,4
2016-03-01 17:00:00,ANG MO KIO_0,MUSEUM_0,12
2016-03-01 17:00:00,ANG MO KIO_0,NEWTON_0,8
2016-03-01 17:00:00,ANG MO KIO_0,NOVENA_0,14
2016-03-01 17:00:00,ANG MO KIO_0,ORCHARD_0,40
2016-03-01 17:00:00,ANG MO KIO_0,OUTRAM_0,5
2016-03-01 17:00:00,ANG MO KIO_0,PASIR RIS_1,5
2016-03-01 17:00:00,ANG MO KIO_0,PUNGGOL_0,6
2016-03-01 17:00:00,ANG MO KIO_0,QUEENSTOWN_0,8
2016-03-01 17:00:00,ANG MO KIO_0,ROCHOR_0,4
2016-03-01 17:00:00,ANG MO KIO_0,SEMBAWANG_0,34
2016-03-01 17:00:00,ANG MO KIO_0,SENGKANG_0,3
2016-03-01 17:00:00,ANG MO KIO_0,SERANGOON_0,8
2016-03-01 17:00:00,ANG MO KIO_0,SUNGEI KADUT_0,5
2016-03-01 17:00:00,ANG MO KIO_0,TAMPINES_0,3
2016-03-01 17:00:00,ANG MO KIO_0,TANGLIN_0,10
2016-03-01 17:00:00,ANG MO KIO_0,TOA PAYOH_0,44
2016-03-01 17:00:00,ANG MO KIO_0,WOODLANDS_0,113
2016-03-01 17:00:00,ANG MO KIO_0,YISHUN_0,87
2016-03-01 17:00:00,BEDOK_0,ANG MO KIO_0,7
2016-03-01 17:00:00,BEDOK_0,BEDOK_0,42
2016-03-01 17:00:00,BEDOK_0,BISHAN_0,8
2016-03-01 17:00:00,BEDOK_0,BUKIT BATOK_0,3
2016-03-01 17:00:00,BEDOK_0,BUKIT MERAH_0,18
2016-03-01 17:00:00,BEDOK_0,BUKIT PANJANG_0,9
2016-03-01 17:00:00,BEDOK_0,BUKIT TIMAH_0,2
2016-03-01 17:00:00,BEDOK_0,CHANGI_0,9
2016-03-01 17:00:00,BEDOK_0,CHOA CHU KANG_0,4
2016-03-01 17:00:00,BEDOK_0,CLEMENTI_0,6
2016-03-01 17:00:00,BEDOK_0,DOWNTOWN CORE_0,37
2016-03-01 17:00:00,BEDOK_0,GEYLANG_0,49
2016-03-01 17:00:00,BEDOK_0,HOUGANG_0,1
2016-03-01 17:00:00,BEDOK_0,JURONG EAST_2,14
2016-03-01 17:00:00,BEDOK_0,JURONG WEST_0,22
2016-03-01 17:00:00,BEDOK_0,KALLANG_0,20
2016-03-01 17:00:00,BEDOK_0,MUSEUM_0,9
2016-03-01 17:00:00,BEDOK_0,NEWTON_0,1
2016-03-01 17:00:00,BEDOK_0,NOVENA_0,2
2016-03-01 17:00:00,BEDOK_0,ORCHARD_0,14
2016-03-01 17:00:00,BEDOK_0,OUTRAM_0,8
2016-03-01 17:00:00,BEDOK_0,PASIR RIS_1,43
2016-03-01 17:00:00,BEDOK_0,PIONEER_0,1
2016-03-01 17:00:00,BEDOK_0,QUEENSTOWN_0,12
2016-03-01 17:00:00,BEDOK_0,SEMBAWANG_0,4
